name	multiverseId
Clockwork Dragon	46704
Clockwork Vorrac	46123
Cobalt Golem	48053
Copper Myr	46056
Crystal Shard	46035
Culling Scales	47445
Damping Matrix	46727
Dead-Iron Sledge	48139
Dross Scorpion	46434
Duplicant	49439
Duskworker	46014
Elf Replica	46057
Empyrial Plate	49430
Extraplanar Lens	49440
Farsight Mask	46135
Fireshrieker	48203
Frogmite	49429
Galvanic Key	48399
Gate to the Aether	46721
Gilded Lotus	48189
Goblin Charbelcher	49771
Goblin Dirigible	48077
Goblin Replica	46049
Goblin War Wagon	46044
Gold Myr	46024
Golem-Skin Gauntlets	46061
Granite Shard	46051
Grid Monitor	48178
Heartwood Shard	46059
Hematite Golem	48055
Iron Myr	46048
Isochron Scepter	46741
Jinxed Choker	46760
Krark's Thumb	48923
Leaden Myr	46040
Leonin Bladetrap	48378
Leonin Scimitar	46029
Leonin Sun Standard	49768
Leveler	46708
Liar's Pendulum	46733
Lifespark Spellbomb	48108
Lightning Coils	46109
Lightning Greaves	46021
Lodestone Myr	46128
Loxodon Warhammer	49759
Malachite Golem	48056
Mask of Memory	46153
Mesmeric Orb	30008
Mind's Eye	48919
Mindslaver	46724
Mindstorm Crown	46715
Mirror Golem	48210
Mourner's Shield	50538
Myr Adapter	46013
Myr Enforcer	46015
Myr Incubator	47450
Myr Mindservant	48925
Myr Prototype	49046
Myr Retriever	46126
Necrogen Spellbomb	46055
Needlebug	48930
Neurok Hoversail	46037
Nightmare Lash	49770
Nim Replica	46041
Nuisance Engine	50104
Oblivion Stone	34901
Omega Myr	48605
Pearl Shard	46027
Pentavus	46703
Pewter Golem	48054
Platinum Angel	48580
Power Conduit	49047
Proteus Staff	49769
Psychogenic Probe	46582
Pyrite Spellbomb	48110
Quicksilver Fountain	49772
Rust Elemental	48174
Rustspore Ram	46138
Scale of Chiss-Goria	48400
Scrabbling Claws	49763
Sculpting Steel	46720
Scythe of the Wretched	49048
Serum Tank	46156
Silver Myr	46032
Skeleton Shard	49774
Slagwurm Armor	46028
Soldier Replica	46025
Solemn Simulacrum	49434
Soul Foundry	46723
Spellweaver Helix	48047
Steel Wall	48910
Sun Droplet	48931
Sunbeam Spellbomb	48214
Sword of Kaldra	48583
Synod Sanctum	46719
Talisman of Dominance	39598
Talisman of Impulse	39600
Talisman of Indulgence	39599
Talisman of Progress	39597
Talisman of Unity	39601
Tanglebloom	48913
Tangleroot	49767
Tel-Jilad Stylus	46729
Thought Prison	48915
Timesifter	49053
Titanium Golem	48052
Tooth of Chiss-Goria	48401
Tower of Champions	48155
Tower of Eons	48914
Tower of Fortunes	35464
Tower of Murmurs	46730
Viridian Longbow	46018
Vorrac Battlehorns	46053
Vulshok Battlegear	48121
Vulshok Gauntlets	48397
Welding Jar	48328
Wizard Replica	46033
Worldslayer	46791
Ancient Den	46063
Blinkmoth Well	48916
Cloudpost	49050
Glimmervoid	48132
Great Furnace	46066
Seat of the Synod	46064
Tree of Tales	46067
Vault of Whispers	46065
Blinding Angel	21273
Defiant Vanguard	21266
Oracle's Attendants	22030
Rootwater Commando	22292
Sneaky Homunculus	21282
Ascendant Evincar	22897
Carrion Wall	21319
Death Pit Offering	21330
Mind Slash	21331
Murderous Betrayal	21329
Seal of Doom	21316
Spineless Thug	21310
Stronghold Discipline	22374
Vicious Hunger	21317
Flowstone Crusher	21334
Flowstone Slide	21355
Seal of Fire	21340
Rhox	24687
Treetop Bracers	21365
Karn Liberated	214350
Apostle's Blessing	194208
Auriok Survivors	214353
Blade Splicer	233068
Cathedral Membrane	218024
Chancellor of the Annex	218083
Dispatch	218072
Due Respect	233077
Elesh Norn, Grand Cenobite	214352
Exclusion Ritual	214364
Forced Worship	230083
Inquisitor Exarch	218070
Lost Leonin	218053
Loxodon Convert	218013
Marrow Shards	230072
Master Splicer	233062
Norn's Annex	233050
Phyrexian Unlife	218058
Porcelain Legionnaire	218043
Puresteel Paladin	227504
Remember the Fallen	218078
Sensor Splicer	233038
Shattered Angel	233059
Shriek Raptor	217994
Suture Priest	217981
War Report	230078
Argent Mutation	218001
Arm with Aether	202641
Blighted Agent	214383
Chained Throatseeker	218075
Chancellor of the Spires	214360
Corrupted Resolve	233080
Deceiver Exarch	214365
Defensive Stance	217987
Gitaxian Probe	233056
Impaler Shrike	217988
Jin-Gitaxias, Core Augur	214349
Mental Misstep	230066
Mindculling	218085
Numbing Dose	218040
Phyrexian Ingester	214384
Phyrexian Metamorph	214375
Psychic Barrier	218016
Psychic Surgery	214347
Spined Thopter	217990
Spire Monitor	233053
Tezzeret's Gambit	227547
Vapor Snag	218017
Viral Drake	233047
Wing Splicer	233037
Xenograft	227544
Blind Zealot	217999
Caress of Phyrexia	218061
Chancellor of the Dross	218020
Dementia Bat	233084
Despise	233043
Dismember	230082
Entomber Exarch	218023
Geth's Verdict	214376
Glistening Oil	214346
Grim Affliction	214389
Ichor Explosion	218066
Life's Finale	214362
Mortis Dogs	233072
Parasitic Implant	194216
Phyrexian Obliterator	214386
Pith Driller	230079
Postmortem Lunge	233054
Praetor's Grasp	218050
Reaper of Sheoldred	214374
Sheoldred, Whispering One	214382
Surgical Extraction	233041
Toxic Nim	233081
Vault Skirge	217984
Whispering Specter	218045
Act of Aggression	230076
Artillerize	218081
Bludgeon Brawl	218055
Chancellor of the Forge	218021
Fallen Ferromancer	227537
Flameborn Viron	233086
Furnace Scamp	217979
Geosurge	218004
Gut Shot	230074
Invader Parasite	233067
Moltensteel Dragon	233051
Ogre Menial	233082
Priest of Urabrask	218037
Rage Extractor	214385
Razor Swine	218022
Ruthless Invasion	227528
Scrapyard Salvo	218019
Slag Fiend	218010
Slash Panther	230065
Tormentor Exarch	218082
Urabrask the Hidden	214378
Victorious Destruction	227549
Volt Charge	214381
Vulshok Refugee	218038
Whipflare	194383
Beast Within	221533
Birthing Pod	218006
Brutalizer Exarch	217998
Chancellor of the Tangle	218062
Corrosive Gale	230075
Death-Hood Cobra	233065
Fresh Meat	218051
Glissa's Scorn	194171
Glistener Elf	233052
Greenhilt Trainee	233063
Leeching Bite	218028
Maul Splicer	233040
Melira, Sylvok Outcast	194274
Mutagenic Growth	233070
Mycosynth Fiend	217995
Noxious Revival	230067
Phyrexian Swarmlord	218086
Rotted Hystrix	233064
Spinebiter	230068
Thundering Tanadon	218077
Triumph of the Hordes	218044
Viridian Betrayers	214390
Viridian Harvest	214388
Vital Splicer	233079
Vorinclex, Voice of Hunger	218002
Jor Kadeen, the Prevailer	227508
Alloy Myr	214344
Batterskull	233055
Blinding Souleater	233045
Caged Sun	214345
Conversion Chamber	230070
Darksteel Relic	218067
Etched Monstrosity	217996
Gremlin Mine	218068
Hex Parasite	218008
Hovermyr	227513
Immolating Souleater	233058
Insatiable Souleater	233066
Isolation Cell	218057
Kiln Walker	214380
Lashwrithe	214359
Mindcrank	233078
Mycosynth Wellspring	218039
Myr Superion	194275
Necropouncer	214367
Omen Machine	233042
Pestilent Souleater	233085
Pristine Talisman	233074
Shrine of Boundless Growth	217982
Shrine of Burning Rage	218018
Shrine of Limitless Power	217980
Shrine of Loyal Legions	206347
Shrine of Piercing Vision	194318
Sickleslicer	214357
Soul Conduit	233048
Spellskite	217992
Surge Node	194070
Sword of War and Peace	214368
Torpor Orb	233069
Trespassing Souleater	233073
Unwinding Clock	218079
Phyrexia's Core	218015
Auramancer	29700
Aven Cloudchaser	29694
Aven Flock	31767
Blessed Orator	29688
Shelter	30761
Aura Graft	29938
Aven Fisher	31815
Aven Windreader	29716
Battle of Wits	29942
Concentrate	30655
Deluge	31816
Peek	30686
Persuasion	29829
Puppeteer	29819
Syncopate	29832
Time Stretch	29933
Traumatize	30556
Afflict	29740
Caustic Tar	31837
Crypt Creeper	29840
Diabolic Tutor	29954
Dusk Imp	31807
Execute	30558
Haunting Echoes	29956
Mindslicer	29949
Mortivore	29946
Zombie Infestation	29957
Zombify	29847
Demolish	29867
Ember Beast	29752
Firebolt	30570
Kamahl, Pit Fighter	29963
Magnivore	30550
Reckless Charge	31450
Call of the Herd	29786
Ground Seal	29991
Ivy Elemental	29871
Nantuko Disciple	29771
Nimble Mongoose	29784
Squirrel Nest	31836
Mystic Enforcer	31772
Shadowmage Infiltrator	33604
Mirari	31801
Deceiver of Form	407511
Eldrazi Mimic	407512
Endbringer	407513
Kozilek, the Great Distortion	407514
Kozilek's Pathfinder	407515
Matter Reshaper	407516
Reality Smasher	407517
Spatial Contortion	407518
Thought-Knot Seer	407519
Walker of the Wastes	407520
Warden of Geometries	407521
Warping Wail	407522
Eldrazi Displacer	407523
Affa Protector	407524
Allied Reinforcements	407525
Call the Gatewatch	407526
Dazzling Reflection	407527
Expedition Raptor	407528
Wastes	407693
Wastes	407695
General Tazri	407529
Immolating Glare	407530
Iona's Blessing	407531
Isolation Zone	407532
Kor Scythemaster	407533
Kor Sky Climber	407534
Linvala, the Preserver	407535
Make a Stand	407536
Makindi Aeronaut	407537
Munda's Vanguard	407539
Oath of Gideon	407540
Ondu War Cleric	407541
Relief Captain	407542
Searing Light	407543
Shoulder to Shoulder	407544
Spawnbinder Mage	407545
Steppe Glider	407546
Stone Haven Outfitter	407547
Stoneforge Acolyte	407548
Wall of Resurgence	407549
Abstruse Interference	407550
Blinding Drone	407551
Cultivator Drone	407552
Deepfathom Skulker	407553
Dimensional Infiltrator	407554
Gravity Negator	407555
Prophet of Distortion	407556
Slip Through Space	407557
Thought Harvester	407558
Void Shatter	407559
Ancient Crab	407560
Comparative Analysis	407561
Containment Membrane	407562
Crush of Tentacles	407563
Cyclone Sire	407564
Gift of Tusks	407565
Grip of the Roil	407566
Hedron Alignment	407567
Jwar Isle Avenger	407568
Oath of Jace	407570
Overwhelming Denial	407571
Roiling Waters	407572
Sphinx of the Final Word	407573
Sweep Away	407574
Umara Entangler	407575
Unity of Purpose	407576
Bearer of Silence	407577
Dread Defiler	407578
Essence Depleter	407579
Flaying Tendrils	407580
Havoc Sower	407581
Inverter of Truth	407582
Kozilek's Shrieker	407583
Kozilek's Translator	407584
Oblivion Strike	407585
Reaver Drone	407586
Sifter of Skulls	407587
Sky Scourer	407588
Slaughter Drone	407589
Unnatural Endurance	407590
Visions of Brutality	407591
Witness the End	407592
Corpse Churn	407593
Drana's Chosen	407594
Kalitas, Traitor of Ghet	407596
Malakir Soothsayer	407597
Null Caller	407598
Remorseless Punishment	407599
Tar Snare	407600
Untamed Hunger	407601
Vampire Envoy	407602
Zulaport Chainmage	407603
Consuming Sinkhole	407604
Eldrazi Aggressor	407605
Eldrazi Obligator	407606
Immobilizer Eldrazi	407607
Kozilek's Return	407608
Maw of Kozilek	407609
Reality Hemorrhage	407610
Akoum Flameseeker	407611
Boulder Salvo	407612
Brute Strength	407613
Chandra, Flamecaller	407614
Cinder Hellion	407615
Devour in Flames	407616
Embodiment of Fury	407617
Expedite	407618
Fall of the Titans	407619
Goblin Dark-Dwellers	407620
Goblin Freerunner	407621
Kazuul's Toll Collector	407622
Oath of Chandra	407623
Press into Service	407624
Pyromancer's Assault	407625
Reckless Bushwhacker	407626
Sparkmage's Gambit	407627
Tears of Valakut	407628
Tyrant of Valakut	407629
Zada's Commando	407630
Birthing Hulk	407631
Ruin in Their Wake	407632
Scion Summoner	407633
Stalking Drone	407634
Vile Redeemer	407635
World Breaker	407636
Baloth Pup	407637
Bonds of Mortality	407638
Canopy Gorger	407639
Elemental Uprising	407640
Embodiment of Insight	407641
Gladehart Cavalry	407642
Harvester Troll	407643
Lead by Example	407644
Loam Larva	407645
Natural State	407646
Nissa, Voice of Zendikar	407648
Nissa's Judgment	407649
Oath of Nissa	407650
Pulse of Murasa	407651
Saddleback Lagac	407652
Seed Guardian	407653
Sylvan Advocate	407654
Tajuru Pathwarden	407655
Vines of the Recluse	407656
Zendikar Resurgent	407657
Flayer Drone	407658
Mindmelter	407659
Void Grafter	407660
Ayli, Eternal Pilgrim	407661
Baloth Null	407662
Cliffhaven Vampire	407663
Joraga Auxiliary	407664
Jori En, Ruin Diver	407665
Mina and Denn, Wildborn	407666
Reflector Mage	407667
Relentless Hunter	407668
Stormchaser Mage	407669
Weapons Trainer	407670
Captain's Claws	407672
Captain's Claws	
Chitinous Cloak	407673
Hedron Crawler	407674
Seer's Lantern	407675
Stoneforge Masterwork	407676
Cinder Barrens	407678
Corrupted Crossroads	407679
Crumbling Vestige	407680
Hissing Quagmire	407681
Holdout Settlement	407682
Meandering River	407683
Mirrorpool	407684
Needle Spires	407685
Ruins of Oran-Rief	407686
Sea Gate Wreckage	407687
Submerged Boneyard	407688
Timber Gorge	407689
Tranquil Expanse	407690
Wandering Fumarole	407692
Wastes	407694
Wastes	407696
Demystify	41152
Glory Seeker	39712
Inspirit	41154
Mobilization	39699
Renewed Faith	41153
True Believer	39606
Weathered Wayfarer	39515
Annex	41463
Arcanis the Omnipotent	39932
Choking Tethers	41161
Crafty Pathmage	40060
Discombobulate	39442
Future Sight	39628
Reminisce	41462
Sage Aven	39440
Sea's Claim	39446
Voidmage Prodigy	40101
Blackmail	39709
Cruel Revival	10720
Doomed Necromancer	39549
Festering Goblin	39905
Gluttonous Zombie	33713
Head Games	41132
Infest	23280
Nantuko Husk	42186
Severed Legion	13204
Smother	41023
Dragon Roost	39665
Goblin Piledriver	40193
Goblin Sky Raider	39477
Skirk Prospector	39563
Threaten	43736
Biorhythm	39913
Elvish Pioneer	12463
Elvish Scrapper	13778
Elvish Warrior	39927
Explosive Vegetation	41172
Krosan Tusker	43479
Naturalize	35414
Silklash Spider	39687
Wall of Mulch	39495
Weird Harvest	39680
Slate of Ancestry	39696
Barren Moor	41139
Bloodstained Mire	39505
Flooded Strand	39503
Forgotten Cave	41140
Lonely Sandbar	41138
Polluted Delta	39504
Secluded Steppe	41137
Tranquil Thicket	41141
Windswept Heath	39507
Wooded Foothills	39506
Akroan Jailer	398656
Ampryn Tactician	398603
Anointer of Champions	398455
Archangel of Tithes	398571
Aven Battle Priest	398627
Blessed Spirits	398628
Cleric of the Forward Order	398451
Consul's Lieutenant	398446
Enlightened Ascetic	398414
Enshrouding Mist	398654
Gideon's Phalanx	398471
Grasp of the Hieromancer	398558
Hallowed Moonlight	398505
Healing Hands	398563
Heavy Infantry	398408
Hixus, Prison Warden	398611
Knight of the Pilgrim's Road	398420
Kytheon, Hero of Akros // Gideon, Battle-Forged	398428
Kytheon, Hero of Akros // Gideon, Battle-Forged	398429
Kytheon's Irregulars	398561
Kytheon's Tactics	398470
Patron of the Valiant	398631
Relic Seeker	398476
Sentinel of the Eternal Watch	398659
Stalwart Aven	398624
Starfield of Nyx	398475
Suppression Bonds	398602
Swift Reckoning	398481
Topan Freeblade	398619
Tragic Arrogance	398610
Valor in Akros	398529
Vryn Wingmare	398567
War Oracle	398621
Alhammarret, High Arbiter	398436
Anchor to the Aether	398474
Artificer's Epiphany	398462
Aspiring Aeronaut	398674
Calculated Dismissal	398480
Clash of Wills	398542
Day's Undoing	398652
Deep-Sea Terror	398605
Disciple of the Ring	398583
Displacement Wave	398580
Faerie Miscreant	398459
Harbinger of the Tides	398569
Hydrolash	398666
Jace, Vryn's Prodigy // Jace, Telepath Unbound	398434
Jace, Vryn's Prodigy // Jace, Telepath Unbound	398435
Jace's Sanctum	398614
Jhessian Thief	398536
Mizzium Meddler	398596
Nivix Barrier	398465
Psychic Rebuttal	398479
Ringwarden Owl	398464
Send to Sleep	398545
Separatist Voidmage	398608
Soulblade Djinn	398485
Sphinx's Tutelage	398520
Talent of the Telepath	398483
Thopter Spy Network	398519
Whirler Rogue	398410
Willbreaker	398502
Consecrated by Blood	398512
Dark Dabbling	398466
Dark Petition	398525
Deadbridge Shaman	398500
Demonic Pact	398433
Despoiler of Souls	398587
Erebos's Titan	398584
Eyeblight Assassin	398535
Eyeblight Massacre	398645
Fetid Imp	398633
Gilt-Leaf Winnower	398495
Gnarlroot Trapper	398413
Graveblade Marauder	398526
Infernal Scarring	398638
Infinite Obliteration	398503
Kothophed, Soul Hoarder	398443
Languish	398597
Liliana, Heretical Healer // Liliana, Defiant Necromancer	398441
Liliana, Heretical Healer // Liliana, Defiant Necromancer	398442
Malakir Cullblade	398556
Necromantic Summons	398491
Nightsnare	398562
Priest of the Blood Rite	398639
Rabid Bloodsucker	398557
Reave Soul	398591
Shadows of the Past	398522
Shambling Ghoul	398552
Tainted Remedy	398612
Thornbow Archer	398407
Touch of Moonglove	398600
Undead Servant	398484
Unholy Hunger	398452
Abbot of Keral Keep	398411
Acolyte of the Inferno	398574
Akroan Sergeant	398604
Avaricious Dragon	398667
Boggart Brute	398606
Call of the Full Moon	398457
Chandra, Fire of Kaladesh // Chandra, Roaring Flame	398422
Chandra, Fire of Kaladesh // Chandra, Roaring Flame	398423
Chandra's Ignition	398416
Embermaw Hellion	398576
Enthralling Victor	398493
Exquisite Firecraft	398513
Fiery Impulse	398516
Firefiend Elemental	398590
Flameshadow Conjuring	398547
Ghirapur Aether Grid	398517
Ghirapur Gearcrafter	398681
Goblin Glory Chaser	398598
Infectious Bloodlust	398582
Lightning Javelin	398538
Mage-Ring Bully	398426
Magmatic Insight	398496
Molten Vortex	398649
Pia and Kiran Nalaar	398453
Prickleboar	398449
Ravaging Blaze	398601
Scab-Clan Berserker	398461
Seismic Elemental	398579
Skyraker Giant	398430
Subterranean Scout	398458
Thopter Engineer	398514
Volcanic Rambler	398636
Aerial Volley	398565
Animist's Awakening	398437
Caustic Caterpillar	398409
Conclave Naturalists	398419
Dwynen, Gilt-Leaf Daen	398546
Dwynen's Elite	398609
Elemental Bond	398406
Evolutionary Leap	398573
Gather the Pack	398448
The Great Aurora	398679
Herald of the Pantheon	398460
Hitchclaw Recluse	398676
Honored Hierarch	398450
Joraga Invocation	398642
Managorger Hydra	398456
Mantle of Webs	398577
